Inputs,Outputs,Nodes,Skip %,Optimizer,Best Val Acc (%),Best Epoch,Final Val Acc (%),Final Val Loss,CPU Load (%),Memory Used (MB),Memory Free (MB),Start Time,End Time,Avg Time (ns),Average Weight,Edge Count,Learning Rate,Dropout Rate,L2 Lambda,Adam Beta1,Adam Beta2,Adam Epsilon,RMSprop Decay,RMSprop Epsilon,Depth,Total Nodes,Layer Config,Architecture String,Teacher Params,Student Params,Baseline Params
NA,NA,NA,0.0,Config3,62.0,320,56.00000000000001,0.5499148365851636,12.21,56,455,215255547139700,215255552101000,4938306.5,1.379286,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,718
NA,NA,NA,0.0,Config5,60.0,39,51.5,0.5965051640872641,12.12,64,447,215269345040500,215269350228800,5308528.0,0.945197,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,718
NA,NA,NA,10.0,Config6,57.49999999999999,145,48.5,0.6097167444331886,12.79,158,353,216267252223800,216267257243800,5397363.0,1.134582,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,60.5,290,58.5,0.6171720853866801,12.78,144,367,216246959670200,216246964738400,5254703.0,1.456103,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,60.5,49,54.50000000000001,0.5377616943630348,12.27,152,359,216260425942300,216260432242200,5471391.5,0.935088,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,62.0,190,53.5,0.616608396707925,12.3,148,363,216253614033800,216253619072000,5285759.0,1.333239,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,56.99999999999999,232,47.0,0.6655649913560658,11.28,174,337,216294376928800,216294382647900,5857368.5,1.210963,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,57.99999999999999,189,48.0,0.6639703393436045,12.79,162,349,216273821411800,216273826188000,5000129.0,1.137983,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,58.5,199,42.5,0.6772650102033683,12.52,170,341,216287304198500,216287310586000,5560407.5,1.262248,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,56.99999999999999,191,50.5,0.6599046122031811,12.3,166,345,216280404507600,216280409616900,5141179.5,1.418263,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,10.0,Config6,57.49999999999999,310,48.5,0.5740088807134287,12.58,190,321,216321430044500,216321436634100,5602150.5,1.104679,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,762
NA,NA,NA,10.0,Config3,57.49999999999999,6,48.0,0.6372942199965846,11.68,178,333,216300860132500,216300865301300,5017764.5,1.188196,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,762
NA,NA,NA,10.0,Config5,55.00000000000001,1,49.0,0.6384294249480676,12.37,186,325,216314348532000,216314353776600,5368128.5,0.992372,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,762
NA,NA,NA,10.0,Config4,53.0,138,49.0,0.6564646305204402,12.29,182,329,216307644684000,216307651052600,5305103.5,1.39003,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,762
NA,NA,NA,100.0,Config6,56.99999999999999,46,48.0,0.6858901881247038,11.87,270,241,220694576556200,220694584127900,8200931.0,1.323471,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,61.5,137,46.0,0.7783536824177146,12.51,266,245,220685794188900,220685803178000,9879572.5,1.595618,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,56.49999999999999,148,47.0,0.808456083556634,12.4,262,249,220675649254900,220675657278500,8849441.5,1.598173,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,57.99999999999999,2,45.5,0.6723926618936455,11.78,258,253,220666518713300,220666526108400,7861418.0,1.112024,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,56.99999999999999,14,53.0,0.6262680189207063,12.24,288,223,220731214257700,220731222273400,8848503.0,1.327181,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,56.49999999999999,139,50.5,0.7116201368575347,12.54,284,227,220721651656300,220721661422300,8847241.5,1.899127,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,57.99999999999999,240,54.0,0.6394179301164445,12.57,280,231,220712485431600,220712494300400,9443137.5,1.809952,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,55.50000000000001,18,47.5,0.8139747240472098,12.73,274,237,220702866876300,220702874531300,7286176.0,1.74941,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,100.0,Config6,56.49999999999999,171,49.5,0.7187155039579786,12.54,6,505,220768120351700,220768128447700,8420422.5,1.760451,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1146
NA,NA,NA,100.0,Config5,59.0,191,45.5,0.7611880194263162,12.41,302,209,220758840378300,220758848352800,9091736.0,1.459535,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1146
NA,NA,NA,100.0,Config4,55.50000000000001,133,48.5,0.6783467162135187,12.11,296,215,220749491669000,220749503687200,9211989.0,1.258265,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1146
NA,NA,NA,100.0,Config3,56.00000000000001,257,49.0,0.6903184129156962,11.54,292,219,220739972662100,220739981089300,7747873.5,1.647156,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1146
NA,NA,NA,25.0,Config6,59.0,238,55.50000000000001,0.5743355874210415,12.08,196,315,217241623438400,217241628960500,5661454.5,1.689636,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,54.50000000000001,262,50.0,0.7043279089033944,12.38,182,329,217221344242700,217221349994000,6577639.0,1.721898,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,56.00000000000001,223,52.0,0.6926104945761129,12.49,190,321,217234888086300,217234893768000,5962328.0,1.673682,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,56.00000000000001,198,52.0,0.5989770190634028,12.45,186,325,217227956614600,217227962019800,5475144.0,1.25805,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,59.0,209,44.0,0.687227057510391,12.44,212,299,217269012656100,217269018709900,5944522.5,1.535185,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,61.0,348,54.0,0.6650826726933687,12.47,200,311,217248506756300,217248512543100,5984277.0,1.465503,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,58.5,157,49.0,0.727117943854082,12.47,208,303,217261972748900,217261978780100,5841474.0,1.566874,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,54.50000000000001,159,45.5,0.6234305954548356,12.43,202,309,217255119978200,217255125385400,5463901.5,1.395961,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,25.0,Config6,60.5,363,55.00000000000001,0.6077271030515786,12.36,228,283,217297075582700,217297081280400,5859590.0,1.088717,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,830
NA,NA,NA,25.0,Config3,57.99999999999999,259,50.0,0.7091204846413214,12.67,216,295,217275922205000,217275928415300,5947743.5,1.290074,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,830
NA,NA,NA,25.0,Config5,59.0,207,49.0,0.6265494800910691,12.39,224,287,217290091640400,217290096959000,5738976.5,1.331199,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,830
NA,NA,NA,25.0,Config4,55.00000000000001,152,50.0,0.6340048887760736,12.43,220,291,217283205659600,217283211410100,6274403.5,1.128592,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,830
NA,NA,NA,50.0,Config6,57.99999999999999,238,53.0,0.6682939603279537,11.7,198,313,218237418455900,218237424456700,6095288.5,1.453175,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,60.0,256,49.5,0.6405518503989275,12.03,194,317,218230638079100,218230644374100,6654528.0,1.345756,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,60.5,49,56.00000000000001,0.6837082900599737,12.84,190,321,218223583439200,218223590541200,6439959.0,1.832083,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,56.99999999999999,378,56.99999999999999,0.6151222247003203,12.23,186,325,218216617322600,218216622964100,5667152.5,1.563937,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,56.49999999999999,40,48.0,0.7321825477968652,12.81,216,295,218265033093200,218265039817800,6648188.0,1.439786,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,57.99999999999999,262,51.0,0.6012785706774083,12.65,212,299,218257890743200,218257897322200,6617182.5,1.230824,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,56.99999999999999,208,45.0,0.6287576630357462,12.33,208,303,218250879869700,218250886125500,6393562.0,1.475232,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,59.0,7,48.0,0.7058774113632817,12.76,204,307,218244010640500,218244016154200,5701632.0,1.450676,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,50.0,Config6,59.5,346,52.5,0.7297889976727336,12.22,232,279,218293855020800,218293861464800,6430268.0,1.81674,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,924
NA,NA,NA,50.0,Config5,58.5,3,53.0,0.7121833691956634,12.1,228,283,218286816831700,218286826705800,6571010.5,1.657894,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,924
NA,NA,NA,50.0,Config4,56.00000000000001,2,47.5,0.858285155136186,12.39,224,287,218279733590800,218279740843800,6538567.0,1.924339,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,924
NA,NA,NA,50.0,Config3,55.50000000000001,335,53.0,0.6932488319367843,12.47,220,291,218272759714300,218272765220200,6900443.0,1.373172,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,924
NA,NA,NA,75.0,Config6,57.99999999999999,243,50.0,0.7496603292157136,12.1,226,285,219402109677800,219402115743500,6661784.5,1.943143,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,60.0,304,50.5,0.662329279876656,11.98,220,291,219394502820400,219394511062500,8416315.5,1.761317,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,57.99999999999999,324,54.50000000000001,0.7233974625138683,12.3,216,295,219385630599800,219385639578700,7736276.5,1.620851,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,57.49999999999999,96,55.50000000000001,0.6821982199676182,12.52,218,293,183196993004000,183196999424900,6082955.5,1.511723,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config3,53.0,98,49.5,0.690572844250219,12.26,212,299,219377461573200,219377469342300,8450415.0,1.628994,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
NA,NA,NA,75.0,Config6,59.5,336,54.50000000000001,0.6553134587603978,12.33,244,267,219434928934500,219434935659900,7243048.5,1.624452,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,56.99999999999999,247,51.0,0.582666862332045,11.6,240,271,219426855439500,219426864928000,7587170.5,0.956761,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,53.0,134,43.5,0.7915148555153424,12.38,234,277,219418718349000,219418725194400,8095574.5,1.810011,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,57.49999999999999,109,48.5,0.6790318054564948,12.25,230,281,219410193806000,219410202107700,7840294.0,1.258579,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config6,61.5,83,51.5,0.6453403254111038,12.34,262,249,219468382967900,219468390098100,7106574.5,1.753668,8,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,1020
NA,NA,NA,75.0,Config5,59.0,390,56.00000000000001,0.5596276961890577,12.44,256,255,219460408163400,219460419461100,8035689.5,1.379944,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,5,1020
NA,NA,NA,75.0,Config4,58.5,91,46.5,0.7814678041444444,11.88,252,259,219452031023300,219452039298700,8173404.5,1.937832,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,1020
NA,NA,NA,75.0,Config3,59.0,105,55.00000000000001,0.6228249821522119,12.51,254,257,183252825646200,183252831313900,6268121.0,1.302229,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1020
NA,NA,NA,75.0,Config3,59.0,179,53.0,0.666083601233977,12.25,248,263,219443350827600,219443358488200,8089073.0,1.31321,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,3,1028
22,2,22N-6N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-6N-2N,25.0,Config6,55.50000000000001,202,50.0,0.6514938918402329,12.17,58,453,114522574452300,114522581250800,7236675.0,0.905913,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,132,"[22, 6, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-6n-2o,,776,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,57.49999999999999,679,51.5,0.592096900545999,12.62,54,457,114515321596700,114515326783300,6327279.0,1.158732,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,689,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,59.0,454,51.5,0.5986974384342129,12.45,50,461,114508017664700,114508023118400,5687463.0,1.346089,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,709,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,60.0,164,52.0,0.6318138831255302,12.57,46,465,114501468639800,114501473595800,5321323.0,1.50186,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,24,224,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,689,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,56.00000000000001,184,46.0,0.7151116727231701,11.68,42,469,114495063441000,114495068612200,5878959.5,1.557148,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,108,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,683,718
22,2,22N-11N-11N-11N-2N-22N-11N-11N-11N-2N,25.0,Config2,61.0,371,52.5,0.61737363857874,12.4,58,453,131231653628500,131231659271200,6195543.0,1.627868,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,114,"[22, 11, 11, 11, 2, 22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,734,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,56.99999999999999,429,51.0,0.647327539075752,12.25,38,473,114488301176100,114488306355800,5346838.5,1.335257,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,685,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,56.49999999999999,7,41.5,0.6892960417640661,12.37,80,431,114561504757800,114561510007100,5103357.5,1.056546,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,685,718
22,2,22N-6N-6N-6N-6N-6N-6N-6N-2N,25.0,Config6,55.50000000000001,64,47.0,0.6289906861881653,11.83,80,431,135475757585600,135475765425400,8715349.5,1.22293,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,9,66,"[22, 6, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-6n-2o,,779,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,59.5,722,53.5,0.6435165612803777,12.3,76,435,114555081091700,114555086499400,5839879.5,1.217621,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,710,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,56.00000000000001,126,52.5,0.6432610179074045,12.79,72,439,114548398338100,114548404113500,5740850.5,1.500307,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,693,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,56.00000000000001,42,45.0,0.7234526042791382,12.28,68,443,114541781452800,114541786574900,5447725.5,1.410445,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,168,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,685,718
22,2,22N-9N-9N-9N-9N-2N,25.0,Config3,54.0,141,48.0,0.6874223102148714,12.29,88,423,131274845910800,131274852342900,6851875.0,1.347515,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,6,60,"[22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,748,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,57.99999999999999,587,53.5,0.7051590491594915,12.45,64,447,114535333743900,114535338635700,5177464.0,1.821553,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,15,162,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,702,718
22,2,22N-11N-11N-11N-2N,25.0,Config2,59.0,116,55.50000000000001,0.6159732789022536,12.0,82,429,90240030858200,90240037587300,6169481.0,1.564855,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,5,57,"[22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,740,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,57.99999999999999,256,44.5,0.7679020595873004,12.58,62,449,114529007839700,114529012821900,5391783.0,1.338451,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,698,718
22,2,22N-5N-5N-5N-5N-5N-5N-5N-2N-22N-5N-5N-5N-5N-5N-5N-5N-2N,25.0,Config6,55.50000000000001,130,49.0,0.6395184627756639,12.52,104,407,114600733835900,114600738489100,5259703.5,1.237094,10,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,118,"[22, 5, 5, 5, 5, 5, 5, 5, 2, 22, 5, 5, 5, 5, 5, 5, 5, 2]",22n-5n-5n-5n-5n-5n-5n-5n-2o,,656,718
22,2,22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N-22N-6N-6N-6N-6N-6N-6N-2N,25.0,Config5,60.0,555,51.0,0.6221849209738594,12.27,100,411,114594315713100,114594320755700,5501426.0,0.87822,12,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,32,240,"[22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2, 22, 6, 6, 6, 6, 6, 6, 2]",22n-6n-6n-6n-6n-6n-6n-2o,,696,718
22,2,22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N-22N-7N-7N-7N-7N-7N-2N,25.0,Config4,60.5,27,53.0,0.5932492247684669,12.8,96,415,114587804898800,114587810108600,5805541.5,1.42482,14,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,28,236,"[22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2, 22, 7, 7, 7, 7, 7, 2]",22n-7n-7n-7n-7n-7n-2o,,703,718
22,2,22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N-22N-8N-8N-8N-8N-2N,25.0,Config3,57.49999999999999,246,51.5,0.6064580697629871,12.44,92,419,114581097241300,114581102299800,5578447.5,1.209066,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,18,168,"[22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2, 22, 8, 8, 8, 8, 2]",22n-8n-8n-8n-8n-2o,,700,718
22,2,22N-9N-9N-9N-9N-2N,25.0,Config3,58.5,23,49.0,0.5964531946402372,12.45,112,399,131316707958900,131316714367100,7702326.5,1.193564,18,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,6,60,"[22, 9, 9, 9, 9, 2]",22n-9n-9n-9n-9n-2o,,746,718
22,2,22N-10N-10N-10N-2N-22N-10N-10N-10N-2N,25.0,Config2,55.50000000000001,142,43.5,0.6034761297755092,12.66,88,423,114574368384000,114574373976000,5368094.5,1.203683,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,108,"[22, 10, 10, 10, 2, 22, 10, 10, 10, 2]",22n-10n-10n-10n-2o,,669,718
22,2,22N-11N-11N-11N-2N-22N-11N-11N-11N-2N,25.0,Config2,57.49999999999999,26,44.0,0.7162462995994419,12.76,108,403,131308786291700,131308793017900,7214532.0,1.403682,22,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,10,114,"[22, 11, 11, 11, 2, 22, 11, 11, 11, 2]",22n-11n-11n-11n-2o,,736,718
22,2,22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N-22N-14N-14N-2N,25.0,Config1,59.5,205,48.5,0.720985831104891,12.55,84,427,114567856654600,114567861820400,5249390.5,1.415073,28,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,16,208,"[22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2, 22, 14, 14, 2]",22n-14n-14n-2o,,702,718
NA,NA,NA,0.0,Config6,55.50000000000001,389,49.5,0.5355960788460237,11.97,85,426,215304202542400,215304208461100,5338327.0,0.747939,16,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,6,718
NA,NA,NA,0.0,Config4,61.5,380,56.99999999999999,0.5744727572175077,12.48,77,434,215290027350300,215290032351900,5334100.5,1.055456,20,0.01,0.3,0.0015,0.99,0.999,1.0,0.99,1.0,NA,NA,NA,NA,,4,718
